,title_start,title_end,distance,soc_start,soc_end,startingjob_count,startingjob_trend,targetjob_count,targetjob_trend,targetjob_trend_pp,startingjob_trend_pp
7953,Analytical Scientist,Chemists,0.9664466434048128,1489,286,0.0,0.0,0.0,,,0.0
7954,Staff Scientist,Chemists,0.9527123485227964,1558,286,1.0,0.0,0.0,,,0.0
7955,Senior Research Associate,Chemists,0.9404589915611359,2591,286,0.0,0.0,0.0,,,0.0
7956,Microbiology Analyst,Chemists,0.9377838370736737,618,286,0.0,0.0,0.0,,,0.0
7957,Forensic Chemist,Chemists,0.9555832202252643,1462,286,0.0,,0.0,,,
7958,Geoscientist,Chemists,0.9325731927923809,2098,286,0.0,,0.0,,,
7959,Quality Assurance Tech,Chemists,0.9287499139918033,2574,286,0.0,,0.0,,,
7960,Qc Technician,Chemists,0.9419664066788415,246,286,1.0,-0.6666666666666666,0.0,,,-0.6666666666666666
7961,Chemists,Chemists,1.0,285,286,0.0,,0.0,,,
7962,Environmental Scientist,Chemists,0.9583814070146436,1347,286,0.0,0.0,0.0,,,0.0
7963,Environmental Geologist,Chemists,0.9283312589878241,1515,286,0.0,,0.0,,,
7964,Qa Specialist,Chemists,0.954084308015275,1652,286,5.0,-0.5833333333333334,0.0,,,-0.5833333333333334
7965,Qc Associate,Chemists,0.961976140004807,2689,286,1.0,,0.0,,,
7966,Biochemist,Chemists,0.961976140004807,2690,286,0.0,,0.0,,,
7967,Laboratory Scientist,Chemists,0.9282024763277834,2876,286,0.0,,0.0,,,
7968,Hydrologists,Chemists,0.9205604804743959,2918,286,0.0,,0.0,,,
7969,Geologist,Chemists,0.9280067050090498,1279,286,1.0,,0.0,,,
7970,Quality Control Technician,Chemists,0.9011496211521033,1062,286,27.0,-0.22857142857142856,0.0,,,-0.22857142857142856
7971,Laboratory Analyst,Chemists,0.9131214202654148,2653,286,2.0,-0.75,0.0,,,-0.75
7972,Environmental Specialist,Chemists,0.9284224891103035,1741,286,0.0,0.0,0.0,,,0.0
7973,Process Chemist,Chemists,0.9655994611267783,2025,286,0.0,,0.0,,,
7974,Chemist,Chemists,0.9677167120866832,2675,286,0.0,,0.0,,,
7975,Quality Control,Chemists,0.9446635350765158,933,286,4.0,0.3333333333333333,0.0,,,0.3333333333333333
7976,Quality Control Associate,Chemists,0.9058386034583479,1663,286,2.0,0.0,0.0,,,0.0
7977,Lab Specialist,Qa Specialist,0.9242634194069673,2848,1288,0.0,,5.0,-0.5833333333333334,-0.5833333333333334,
7978,Materials Scientists,Qa Specialist,0.9541031949524004,617,1288,0.0,,5.0,-0.5833333333333334,-0.5833333333333334,
7979,Bioinformatics Analyst,Qa Specialist,0.9290692100764469,794,1288,0.0,,5.0,-0.5833333333333334,-0.5833333333333334,
7980,Clinical Analyst,Qa Specialist,0.9290692100764469,795,1288,1.0,-0.6666666666666666,5.0,-0.5833333333333334,-0.5833333333333334,-0.6666666666666666
7981,Analytical Scientist,Qa Specialist,0.9537759631309659,1489,1288,0.0,0.0,5.0,-0.5833333333333334,-0.5833333333333334,0.0
7982,Environmental Health Specialist,Qa Specialist,0.9005228900493254,1480,1288,0.0,,5.0,-0.5833333333333334,-0.5833333333333334,
7983,Microbiology Analyst,Qa Specialist,0.9434945249016146,618,1288,0.0,0.0,5.0,-0.5833333333333334,-0.5833333333333334,0.0
7984,Quality Assurance Auditor,Qa Specialist,0.9381208154690621,851,1288,1.0,0.0,5.0,-0.5833333333333334,-0.5833333333333334,0.0
7985,Quality Assurance Tech,Qa Specialist,0.9538184546911053,2574,1288,0.0,,5.0,-0.5833333333333334,-0.5833333333333334,
7986,Chemists,Qa Specialist,0.954084308015275,285,1288,0.0,,5.0,-0.5833333333333334,-0.5833333333333334,
7987,Qa Specialist,Qa Specialist,1.0,1652,1288,5.0,-0.5833333333333334,5.0,-0.5833333333333334,-0.5833333333333334,-0.5833333333333334
7988,Laboratory Scientist,Qa Specialist,0.928936769426009,2876,1288,0.0,,5.0,-0.5833333333333334,-0.5833333333333334,
7989,Manufacturing Coordinator,Qa Specialist,0.9015264326469823,1819,1288,3.0,0.5,5.0,-0.5833333333333334,-0.5833333333333334,0.5
7990,Qa Technician,Qa Specialist,0.9541203860214753,869,1288,10.0,0.42857142857142855,5.0,-0.5833333333333334,-0.5833333333333334,0.42857142857142855
7991,Laboratory Analyst,Qa Specialist,0.9189512538133131,2653,1288,2.0,-0.75,5.0,-0.5833333333333334,-0.5833333333333334,-0.75
7992,Environmental Analyst,Qa Specialist,0.9291751549486784,1958,1288,0.0,0.0,5.0,-0.5833333333333334,-0.5833333333333334,0.0
7993,Chemist,Qa Specialist,0.9327944220037212,2675,1288,0.0,,5.0,-0.5833333333333334,-0.5833333333333334,
7994,Quality Control,Qa Specialist,0.9549577190624997,933,1288,4.0,0.3333333333333333,5.0,-0.5833333333333334,-0.5833333333333334,0.3333333333333333
7995,Quality Assurance Technician,Qa Specialist,0.9471322222766996,670,1288,11.0,-0.6857142857142857,5.0,-0.5833333333333334,-0.5833333333333334,-0.6857142857142857
7996,Quality Assurance Specialist,Qa Specialist,0.9359944540429788,1094,1288,24.0,-0.22580645161290322,5.0,-0.5833333333333334,-0.5833333333333334,-0.22580645161290322
7997,Scientist,Environmental Scientist,0.969786436351588,32,284,3.0,-0.4,0.0,0.0,0.0,-0.4
7998,Laboratory Specialist,Environmental Scientist,0.9181484566602622,1267,284,0.0,0.0,0.0,0.0,0.0,0.0
7999,Analytical Scientist,Environmental Scientist,0.965658485159387,1489,284,0.0,0.0,0.0,0.0,0.0,0.0
8000,Staff Scientist,Environmental Scientist,0.9589541330552273,1558,284,1.0,0.0,0.0,0.0,0.0,0.0
8001,Senior Scientist,Environmental Scientist,0.9594473279590907,1823,284,0.0,0.0,0.0,0.0,0.0,0.0
8002,Bioinformatics Scientists,Environmental Scientist,0.9386071795387861,1940,284,0.0,,0.0,0.0,0.0,
8003,Wetland Scientist,Environmental Scientist,0.9323932605129615,2802,284,0.0,,0.0,0.0,0.0,
8004,Forensic Chemist,Environmental Scientist,0.9303805271577064,1462,284,0.0,,0.0,0.0,0.0,
8005,Chemists,Environmental Scientist,0.9583814070146436,285,284,0.0,,0.0,0.0,0.0,
8006,Environmental Scientist,Environmental Scientist,1.0,1347,284,0.0,0.0,0.0,0.0,0.0,0.0
8007,Environmental Geologist,Environmental Scientist,0.9533969217210155,1515,284,0.0,,0.0,0.0,0.0,
8008,Policy Specialist,Environmental Scientist,0.9518549851244076,1742,284,0.0,,0.0,0.0,0.0,
8009,Natural Resource Manager,Environmental Scientist,0.9183143319569932,2149,284,0.0,,0.0,0.0,0.0,
8010,Transportation Planners,Environmental Scientist,0.9164740274645413,2616,284,0.0,,0.0,0.0,0.0,
8011,Qc Associate,Environmental Scientist,0.9550811176745769,2689,284,1.0,,0.0,0.0,0.0,
8012,Biochemist,Environmental Scientist,0.9550811176745769,2690,284,0.0,,0.0,0.0,0.0,
8013,Project Geologist,Environmental Scientist,0.9343920168451046,2823,284,0.0,,0.0,0.0,0.0,
8014,Hydrologists,Environmental Scientist,0.9263547507313363,2918,284,0.0,,0.0,0.0,0.0,
8015,Regulatory Specialist,Environmental Scientist,0.9282062795022915,298,284,2.0,1.0,0.0,0.0,0.0,1.0
8016,Environmental Planner,Environmental Scientist,0.9488131121787889,1141,284,6.0,-0.45454545454545453,0.0,0.0,0.0,-0.45454545454545453
8017,Geologist,Environmental Scientist,0.9406132836487853,1279,284,1.0,,0.0,0.0,0.0,
8018,Environmental Analyst,Environmental Scientist,0.9292796332136175,1958,284,0.0,0.0,0.0,0.0,0.0,0.0
8019,Environmental Specialist,Environmental Scientist,0.9438327120494127,1741,284,0.0,0.0,0.0,0.0,0.0,0.0
8020,Chemist,Environmental Scientist,0.9314373843160708,2675,284,0.0,,0.0,0.0,0.0,
8021,Hydrogeologist,Environmental Scientist,0.9353499395985276,1278,284,1.0,-0.8,0.0,0.0,0.0,-0.8
8022,Materials Scientists,Process Engineer,0.9428944580674172,617,1212,0.0,,6.0,-0.7692307692307693,-0.7692307692307693,
8023,Regulatory Specialist,Process Engineer,0.9297730340353608,298,1212,2.0,1.0,6.0,-0.7692307692307693,-0.7692307692307693,1.0
8024,Quality Specialist,Process Engineer,0.954759297918217,826,1212,7.0,-0.46153846153846156,6.0,-0.7692307692307693,-0.7692307692307693,-0.46153846153846156
8025,Manufacturing Specialist,Process Engineer,0.9350994916793829,261,1212,0.0,,6.0,-0.7692307692307693,-0.7692307692307693,
8026,Manufacturing Process Engineer,Process Engineer,0.9380730683171614,2883,1212,0.0,0.0,6.0,-0.7692307692307693,-0.7692307692307693,0.0
8027,Quality Control Specialist,Process Engineer,0.939561984939081,2625,1212,2.0,1.0,6.0,-0.7692307692307693,-0.7692307692307693,1.0
8028,Validation Specialist,Process Engineer,0.9435909328275036,2176,1212,2.0,-0.7777777777777778,6.0,-0.7692307692307693,-0.7692307692307693,-0.7777777777777778
8029,Process Engineer,Process Engineer,1.0,260,1212,6.0,-0.7692307692307693,6.0,-0.7692307692307693,-0.7692307692307693,-0.7692307692307693
8030,Safety Engineer,Process Engineer,0.9416249057345449,2402,1212,1.0,0.0,6.0,-0.7692307692307693,-0.7692307692307693,0.0
8031,Process Control Engineer,Process Engineer,0.9366899335343879,1046,1212,0.0,0.0,6.0,-0.7692307692307693,-0.7692307692307693,0.0
8032,Packaging Engineer,Process Engineer,0.9225295338681592,2824,1212,0.0,0.0,6.0,-0.7692307692307693,-0.7692307692307693,0.0
8033,Product Engineer,Process Engineer,0.9263377493443427,1165,1212,0.0,0.0,6.0,-0.7692307692307693,-0.7692307692307693,0.0
8034,Quality Auditor,Process Engineer,0.9202123905777639,337,1212,5.0,0.6666666666666666,6.0,-0.7692307692307693,-0.7692307692307693,0.6666666666666666
8035,Quality Control Manager,Process Engineer,0.9349783353911794,1675,1212,7.0,0.0,6.0,-0.7692307692307693,-0.7692307692307693,0.0
8036,Quality Assurance Technician,Process Engineer,0.9515495671441319,670,1212,11.0,-0.6857142857142857,6.0,-0.7692307692307693,-0.7692307692307693,-0.6857142857142857
8037,Robot Technician,Process Engineer,0.9147840992046542,1364,1212,1.0,0.0,6.0,-0.7692307692307693,-0.7692307692307693,0.0
8038,Field Agent,Process Engineer,0.9153603174202654,584,1212,0.0,0.0,6.0,-0.7692307692307693,-0.7692307692307693,0.0
8039,Communications Engineer,Process Engineer,0.9153603174202654,585,1212,0.0,0.0,6.0,-0.7692307692307693,-0.7692307692307693,0.0
8040,Quality Supervisor,Process Engineer,0.9596309099612181,2346,1212,5.0,0.6666666666666666,6.0,-0.7692307692307693,-0.7692307692307693,0.6666666666666666
8041,Quality Control Inspector,Process Engineer,0.9166054996651498,2752,1212,17.0,-0.46875,6.0,-0.7692307692307693,-0.7692307692307693,-0.46875
8042,Quality Control Operator,Process Engineer,0.9166054996651498,2753,1212,1.0,0.0,6.0,-0.7692307692307693,-0.7692307692307693,0.0
8043,Cmm Operator,Process Engineer,0.9166054996651498,2754,1212,3.0,2.0,6.0,-0.7692307692307693,-0.7692307692307693,2.0
8044,Applied Scientist,Operations Research Analysts,0.9533031983404985,621,586,2.0,,0.0,,,
8045,Applied Statistician,Operations Research Analysts,0.932589041285834,622,586,0.0,,0.0,,,
8046,Research Analyst,Operations Research Analysts,0.9558444186764599,88,586,7.0,-0.78125,0.0,,,-0.78125
8047,Business Analyst,Operations Research Analysts,0.9696677376882227,228,586,132.0,-0.2903225806451613,0.0,,,-0.2903225806451613
8048,Actuarial Analyst,Operations Research Analysts,0.9564677721135659,1530,586,7.0,-0.3,0.0,,,-0.3
8049,Economists,Operations Research Analysts,0.9245933721515844,2830,586,0.0,,0.0,,,
8050,Quantitative Analyst,Operations Research Analysts,0.9459767666889027,808,586,1.0,-0.6666666666666666,0.0,,,-0.6666666666666666
8051,Security Operations Analyst,Operations Research Analysts,0.9432925048312544,2099,586,6.0,5.0,0.0,,,5.0
8052,Soc Analyst,Operations Research Analysts,0.9432925048312544,2100,586,0.0,0.0,0.0,,,0.0
8053,Operations Research Analysts,Operations Research Analysts,1.0,2359,586,0.0,,0.0,,,
8054,It Business Analyst,Operations Research Analysts,0.9518217731783313,2384,586,3.0,-0.75,0.0,,,-0.75
8055,Business Intelligence Analysts,Operations Research Analysts,0.9601976397906657,785,586,0.0,,0.0,,,
8056,Senior Research Analyst,Operations Research Analysts,0.9641688516425811,2945,586,1.0,-0.5,0.0,,,-0.5
8057,Applied Scientist,Applied Statistician,0.9641495528233102,621,1849,2.0,,0.0,,,
8058,Applied Statistician,Applied Statistician,1.0,622,1849,0.0,,0.0,,,
8059,Applied Statistician,Policy Analyst,0.9338656589337165,622,1850,0.0,,6.0,0.5,0.5,
8060,Geoscientist,Policy Analyst,0.9241693068267907,2098,1850,0.0,,6.0,0.5,0.5,
8061,Policy Analyst,Policy Analyst,1.0,653,1850,6.0,0.5,6.0,0.5,0.5,0.5
8062,Air Analyst,Policy Analyst,0.9602126370778432,2914,1850,0.0,,6.0,0.5,0.5,
8063,Senior Policy Analyst,Policy Analyst,0.9339508058933248,2679,1850,0.0,0.0,6.0,0.5,0.5,0.0
8064,Team Coordinator,Policy Analyst,0.9241236695405626,2756,1850,4.0,-0.2,6.0,0.5,0.5,-0.2
8065,Bioinformatics Analyst,Bioinformatics Analyst,1.0,794,2026,0.0,,0.0,,,
8066,Clinical Analyst,Bioinformatics Analyst,1.0,795,2026,1.0,-0.6666666666666666,0.0,,,-0.6666666666666666
8067,Bioinformatics Analyst,Clinical Analyst,1.0,794,2027,0.0,,1.0,-0.6666666666666666,-0.6666666666666666,
8068,Clinical Analyst,Clinical Analyst,1.0,795,2027,1.0,-0.6666666666666666,1.0,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666
8069,Laboratory Specialist,Scientist Engineer,0.9288189852867608,1267,1322,0.0,0.0,0.0,,,0.0
8070,Biological Scientist,Scientist Engineer,0.935081647312701,1429,1322,5.0,-0.16666666666666666,0.0,,,-0.16666666666666666
8071,Senior Scientist,Scientist Engineer,0.960964023815347,1823,1322,0.0,0.0,0.0,,,0.0
8072,Scientist Engineer,Scientist Engineer,1.0,1827,1322,0.0,,0.0,,,
8073,Laboratory Scientist,Scientist Engineer,0.9374557189599314,2876,1322,0.0,,0.0,,,
8074,Regulatory Specialist,Scientist Engineer,0.929258661829701,298,1322,2.0,1.0,0.0,,,1.0
8075,Laboratory Specialist,Clinical Laboratory Scientist,0.9652088969587753,1267,2340,0.0,0.0,0.0,,,0.0
8076,Clinical Laboratory Scientist,Clinical Laboratory Scientist,1.0,2522,2340,0.0,,0.0,,,
8077,Laboratory Supervisor,Clinical Laboratory Scientist,0.9471150186335326,2136,2340,2.0,1.0,0.0,,,1.0
8078,Clinical Laboratory Technologist,Clinical Laboratory Scientist,0.924703900507883,1755,2340,0.0,,0.0,,,
8079,Purchasing Analyst,Clinical Laboratory Scientist,0.9133794518925396,2863,2340,0.0,0.0,0.0,,,0.0
8080,Laboratory Specialist,Laboratory Supervisor,0.9368914415953696,1267,2341,0.0,0.0,2.0,1.0,1.0,0.0
8081,Clinical Laboratory Scientist,Laboratory Supervisor,0.9471150186335326,2522,2341,0.0,,2.0,1.0,1.0,
8082,Laboratory Supervisor,Laboratory Supervisor,1.0,2136,2341,2.0,1.0,2.0,1.0,1.0,1.0
8083,Clinical Laboratory Technologist,Laboratory Supervisor,0.936975292565116,1755,2341,0.0,,2.0,1.0,1.0,
8084,Registered Dietitian,Laboratory Supervisor,0.8640792188223451,2460,2341,5.0,-0.7727272727272727,2.0,1.0,1.0,-0.7727272727272727
8085,Scientist Engineer,Laboratory Scientist,0.9374557189599314,1827,2622,0.0,,0.0,,,
8086,Laboratory Scientist,Laboratory Scientist,1.0,2876,2622,0.0,,0.0,,,
8087,Wildlife Technician,Quality Assurance Supervisor,0.8733436273634478,211,704,2.0,1.0,3.0,-0.7,-0.7,1.0
8088,Qa Auditor,Quality Assurance Supervisor,0.9340297314191883,1298,704,2.0,,3.0,-0.7,-0.7,
8089,Clinical Writer,Quality Assurance Supervisor,0.8737777656495083,1862,704,0.0,,3.0,-0.7,-0.7,
8090,Manufacturing Coordinator,Quality Assurance Supervisor,0.898901499549112,1819,704,3.0,0.5,3.0,-0.7,-0.7,0.5
8091,Quality Assurance Associate,Quality Assurance Supervisor,0.9237330255545723,2093,704,13.0,0.08333333333333333,3.0,-0.7,-0.7,0.08333333333333333
8092,Quality Assurance Supervisor,Quality Assurance Supervisor,1.0,117,704,3.0,-0.7,3.0,-0.7,-0.7,-0.7
8093,Assembly Supervisor,Quality Assurance Supervisor,0.9105328867486238,1254,704,0.0,,3.0,-0.7,-0.7,
8094,Quality Control Associate,Quality Assurance Supervisor,0.926888411933802,1663,704,2.0,0.0,3.0,-0.7,-0.7,0.0
8095,Project Coordinator,Quality Assurance Supervisor,0.9412845014149286,221,704,113.0,-0.5065502183406113,3.0,-0.7,-0.7,-0.5065502183406113
8096,Water Resource Project Manager,Quality Assurance Supervisor,0.8944322625823766,1829,704,0.0,,3.0,-0.7,-0.7,
8097,Quality Assurance Specialist,Quality Assurance Supervisor,0.9256665712745491,1094,704,24.0,-0.22580645161290322,3.0,-0.7,-0.7,-0.22580645161290322
8098,Wildlife Technician,Wildlife Technician,1.0,211,1075,2.0,1.0,2.0,1.0,1.0,1.0
8099,Route Specialist,Wildlife Technician,0.9909033750396212,2583,1075,0.0,,2.0,1.0,1.0,
8100,Wildlife Technician,Route Specialist,0.9909033750396212,211,1076,2.0,1.0,0.0,,,1.0
8101,Route Specialist,Route Specialist,1.0,2583,1076,0.0,,0.0,,,
8102,Wildlife Technician,Clinical Technician,0.9002203858267553,211,1079,2.0,1.0,0.0,,,1.0
8103,Biologists,Clinical Technician,0.9457813085971885,299,1079,0.0,,0.0,,,
8104,Laboratory Technician,Clinical Technician,0.9410174477136461,404,1079,15.0,-0.53125,0.0,,,-0.53125
8105,Clinical Lab Technician,Clinical Technician,0.914350844111012,1736,1079,0.0,,0.0,,,
8106,Clinical Technician,Clinical Technician,1.0,2202,1079,0.0,,0.0,,,
8107,Route Specialist,Clinical Technician,0.8899624691894021,2583,1079,0.0,,0.0,,,
8108,Quality Control Technician,Clinical Technician,0.9064412002456208,1062,1079,27.0,-0.22857142857142856,0.0,,,-0.22857142857142856
8109,Test Driver,Clinical Technician,0.9108097304086444,1770,1079,0.0,,0.0,,,
8110,Wildlife Technician,Territory Manager,0.893710081486762,211,1080,2.0,1.0,15.0,-0.4444444444444444,-0.4444444444444444,1.0
8111,Route Specialist,Territory Manager,0.9028939861844524,2583,1080,0.0,,15.0,-0.4444444444444444,-0.4444444444444444,
8112,Financial Officer,Territory Manager,0.9074992529180953,974,1080,3.0,-0.6666666666666666,15.0,-0.4444444444444444,-0.4444444444444444,-0.6666666666666666
8113,Field Marketing Representative,Territory Manager,0.9335047924717481,2141,1080,4.0,1.0,15.0,-0.4444444444444444,-0.4444444444444444,1.0
8114,Territory Manager,Territory Manager,1.0,720,1080,15.0,-0.4444444444444444,15.0,-0.4444444444444444,-0.4444444444444444,-0.4444444444444444
8115,Nutritionist,Territory Manager,0.8996268196586867,2461,1080,0.0,0.0,15.0,-0.4444444444444444,-0.4444444444444444,0.0
8116,Registered Dietitian,Territory Manager,0.8637035788748344,2460,1080,5.0,-0.7727272727272727,15.0,-0.4444444444444444,-0.4444444444444444,-0.7727272727272727
8117,Biologists,Regulatory Specialist,0.9324565228185275,299,1319,0.0,,2.0,1.0,1.0,
8118,Wetland Scientist,Regulatory Specialist,0.94533374926626,2802,1319,0.0,,2.0,1.0,1.0,
8119,Natural Resource Manager,Regulatory Specialist,0.911917025161843,2149,1319,0.0,,2.0,1.0,1.0,
8120,Regulatory Specialist,Regulatory Specialist,1.0,298,1319,2.0,1.0,2.0,1.0,1.0,1.0
8121,Environmental Analyst,Regulatory Specialist,0.9353566296498019,1958,1319,0.0,0.0,2.0,1.0,1.0,0.0
8122,Quality Control Manager,Regulatory Specialist,0.909260330380439,1675,1319,7.0,0.0,2.0,1.0,1.0,0.0
8123,Laboratory Technician,Senior Technologist,0.9463189317302705,404,322,15.0,-0.53125,0.0,0.0,0.0,-0.53125
8124,Clinical Lab Technician,Senior Technologist,0.9189558069674075,1736,322,0.0,,0.0,0.0,0.0,
8125,Clinical Technician,Senior Technologist,0.9201108963938064,2202,322,0.0,,0.0,0.0,0.0,
8126,Qa Director,Senior Technologist,0.9044313457721549,1883,322,0.0,0.0,0.0,0.0,0.0,0.0
8127,Lab Technologist,Senior Technologist,0.9691972305168337,38,322,0.0,0.0,0.0,0.0,0.0,0.0
8128,Vascular Technician,Senior Technologist,0.9044944641541863,543,322,0.0,,0.0,0.0,0.0,
8129,Echo Technician,Senior Technologist,0.9044944641541863,544,322,0.0,,0.0,0.0,0.0,
8130,Senior Technologist,Senior Technologist,1.0,755,322,0.0,0.0,0.0,0.0,0.0,0.0
8131,Lab Technician,Senior Technologist,0.9667167468113035,1088,322,13.0,0.18181818181818182,0.0,0.0,0.0,0.18181818181818182
8132,Payroll Technician,Senior Technologist,0.9351563368724499,1414,322,1.0,,0.0,0.0,0.0,
8133,Telemetry Technician,Senior Technologist,0.9138252413193636,2281,322,0.0,,0.0,0.0,0.0,
8134,Prevention Coordinator,Senior Technologist,0.9152672738159318,2249,322,0.0,0.0,0.0,0.0,0.0,0.0
8135,Cleanroom Technician,Senior Technologist,0.928200216574278,2655,322,3.0,2.0,0.0,0.0,0.0,2.0
8136,Mental Health Therapist,Senior Technologist,0.8839650822359404,1473,322,0.0,0.0,0.0,0.0,0.0,0.0
8137,Batchmaker,Senior Technologist,0.9023469362295136,2372,322,1.0,0.0,0.0,0.0,0.0,0.0
8138,Laboratory Technician,Lab Technician,0.9463310596082619,404,323,15.0,-0.53125,13.0,0.18181818181818182,0.18181818181818182,-0.53125
8139,Clinical Lab Technician,Lab Technician,0.9097634403413286,1736,323,0.0,,13.0,0.18181818181818182,0.18181818181818182,
8140,Clinical Technician,Lab Technician,0.9268364371756344,2202,323,0.0,,13.0,0.18181818181818182,0.18181818181818182,
8141,Qc Technician,Lab Technician,0.916325266898419,246,323,1.0,-0.6666666666666666,13.0,0.18181818181818182,0.18181818181818182,-0.6666666666666666
8142,Lab Technologist,Lab Technician,0.9617902693249905,38,323,0.0,0.0,13.0,0.18181818181818182,0.18181818181818182,0.0
8143,Technician,Lab Technician,0.9588336695310387,179,323,21.0,0.4,13.0,0.18181818181818182,0.18181818181818182,0.4
8144,Certified Technician,Lab Technician,0.9422013308497305,250,323,3.0,2.0,13.0,0.18181818181818182,0.18181818181818182,2.0
8145,Senior Technologist,Lab Technician,0.9667167468113035,755,323,0.0,0.0,13.0,0.18181818181818182,0.18181818181818182,0.0
8146,Qa Technician,Lab Technician,0.9358443582411813,869,323,10.0,0.42857142857142855,13.0,0.18181818181818182,0.18181818181818182,0.42857142857142855
8147,Materials Engineering Technician,Lab Technician,0.9386865654261396,905,323,0.0,,13.0,0.18181818181818182,0.18181818181818182,
8148,Engineering Technologist,Lab Technician,0.9386865654261396,906,323,0.0,0.0,13.0,0.18181818181818182,0.18181818181818182,0.0
8149,Construction Technician,Lab Technician,0.9386865654261396,907,323,2.0,-0.3333333333333333,13.0,0.18181818181818182,0.18181818181818182,-0.3333333333333333
8150,Quality Control Technician,Lab Technician,0.9129661176370644,1062,323,27.0,-0.22857142857142856,13.0,0.18181818181818182,0.18181818181818182,-0.22857142857142856
8151,Lab Technician,Lab Technician,1.0,1088,323,13.0,0.18181818181818182,13.0,0.18181818181818182,0.18181818181818182,0.18181818181818182
8152,Payroll Technician,Lab Technician,0.9389056140946206,1414,323,1.0,,13.0,0.18181818181818182,0.18181818181818182,
8153,Telemetry Technician,Lab Technician,0.9203222478075292,2281,323,0.0,,13.0,0.18181818181818182,0.18181818181818182,
8154,Lab Assistant,Lab Technician,0.9628054862802246,1112,323,1.0,-0.8,13.0,0.18181818181818182,0.18181818181818182,-0.8
8155,Certified Phlebotomy Technician,Lab Technician,0.9249986413754849,2551,323,0.0,,13.0,0.18181818181818182,0.18181818181818182,
8156,Medical Records Technician,Lab Technician,0.9415357880586015,146,323,0.0,,13.0,0.18181818181818182,0.18181818181818182,
8157,Packager,Lab Technician,0.9300822612918593,1847,323,9.0,0.5,13.0,0.18181818181818182,0.18181818181818182,0.5
8158,Medical Technician,Lab Technician,0.9611676776661169,248,323,2.0,,13.0,0.18181818181818182,0.18181818181818182,
8159,Laboratory Assistant,Lab Technician,0.9458867300775468,638,323,1.0,-0.875,13.0,0.18181818181818182,0.18181818181818182,-0.875
8160,Anesthesia Tech,Lab Technician,0.9222640577452847,266,323,0.0,,13.0,0.18181818181818182,0.18181818181818182,
8161,Special Inspector,Lab Technician,0.8999323284849711,887,323,0.0,,13.0,0.18181818181818182,0.18181818181818182,
8162,Batchmaker,Lab Technician,0.9115167005401015,2372,323,1.0,0.0,13.0,0.18181818181818182,0.18181818181818182,0.0
8163,Embryologist,Lab Technician,0.9374119783742703,2230,323,1.0,0.0,13.0,0.18181818181818182,0.18181818181818182,0.0
8164,Laboratory Technician,Qa Technician,0.9558469708094852,404,1182,15.0,-0.53125,10.0,0.42857142857142855,0.42857142857142855,-0.53125
8165,Fire Prevention Forester,Qa Technician,0.9099377659234518,1274,1182,0.0,,10.0,0.42857142857142855,0.42857142857142855,
8166,Environmental Health Specialist,Qa Technician,0.9066473414289309,1480,1182,0.0,,10.0,0.42857142857142855,0.42857142857142855,
8167,Clinical Technician,Qa Technician,0.9177964248876397,2202,1182,0.0,,10.0,0.42857142857142855,0.42857142857142855,
8168,Quality Assurance Auditor,Qa Technician,0.9698904251934419,851,1182,1.0,0.0,10.0,0.42857142857142855,0.42857142857142855,0.0
8169,Quality Assurance Tech,Qa Technician,0.9454052699103441,2574,1182,0.0,,10.0,0.42857142857142855,0.42857142857142855,
8170,Qc Technician,Qa Technician,0.9165402379291581,246,1182,1.0,-0.6666666666666666,10.0,0.42857142857142855,0.42857142857142855,-0.6666666666666666
8171,Qa Specialist,Qa Technician,0.9541203860214753,1652,1182,5.0,-0.5833333333333334,10.0,0.42857142857142855,0.42857142857142855,-0.5833333333333334
8172,Qa Technician,Qa Technician,1.0,869,1182,10.0,0.42857142857142855,10.0,0.42857142857142855,0.42857142857142855,0.42857142857142855
8173,Facility Coordinator,Qa Technician,0.9171600900063424,1749,1182,2.0,-0.8181818181818182,10.0,0.42857142857142855,0.42857142857142855,-0.8181818181818182
8174,Telemetry Technician,Qa Technician,0.9133996894227483,2281,1182,0.0,,10.0,0.42857142857142855,0.42857142857142855,
8175,Quality Control,Qa Technician,0.947133240948244,933,1182,4.0,0.3333333333333333,10.0,0.42857142857142855,0.42857142857142855,0.3333333333333333
8176,Quality Control Associate,Qa Technician,0.9081298421132347,1663,1182,2.0,0.0,10.0,0.42857142857142855,0.42857142857142855,0.0
8177,Food Technician,Qa Technician,0.9219639628614231,1111,1182,0.0,,10.0,0.42857142857142855,0.42857142857142855,
8178,Quality Auditor,Qa Technician,0.924231419399069,337,1182,5.0,0.6666666666666666,10.0,0.42857142857142855,0.42857142857142855,0.6666666666666666
8179,Quality Control Manager,Qa Technician,0.9035675920812419,1675,1182,7.0,0.0,10.0,0.42857142857142855,0.42857142857142855,0.0
8180,Quality Assurance Technician,Qa Technician,0.9484781575759516,670,1182,11.0,-0.6857142857142857,10.0,0.42857142857142855,0.42857142857142855,-0.6857142857142857
8181,Biomedical Technician,Qa Technician,0.9237201596201078,2033,1182,1.0,,10.0,0.42857142857142855,0.42857142857142855,
8182,Technical Services Manager,Qa Technician,0.8874970131101974,1760,1182,4.0,1.0,10.0,0.42857142857142855,0.42857142857142855,1.0
